Station name;Parameter section;Parameter name;Value;Min Value;Max Value
STXXX - TEST;RecipeAdvancedParameter;Valore encoder prima immagine;440;10000;0
STXXX - TEST;RecipeAdvancedParameter;$bottomAnalysisMinCount;10;;
STXXX - TEST;RecipeAdvancedParameter;Massima distanza per tracking;100;;
STXXX - TEST;RecipeAdvancedParameter;Max angolo traiettoria;70;;
STXXX - TEST;RecipeAdvancedParameter;Area min traiettoria;10;;
STXXX - TEST;RecipeAdvancedParameter;Numero min segmenti per traiettoria;3;;
STXXX - TEST;ROIParameter;ROI ID;0;1;0
STXXX - TEST;ROIParameter;Tipo di ROI;0;10;0
STXXX - TEST;ROIParameter;ROI X 1;285;2048;0
STXXX - TEST;ROIParameter;ROI X 2;620;2048;0
STXXX - TEST;ROIParameter;ROI Y 1;750;2048;0
STXXX - TEST;ROIParameter;ROI Y 2;1800;2048;0
STXXX - TEST;ROIParameter;Colore ROI;250;255;0
STXXX - TEST;ROIParameter;Colore riempimento ROI;0;1;0
STXXX - TEST;ROIParameter;Visualizzazione ROI;1;1;0
STXXX - TEST;ROIParameter;ROI ID;1;1;0
STXXX - TEST;ROIParameter;Tipo di ROI;0;10;0
STXXX - TEST;ROIParameter;ROI X 1;360;2048;0
STXXX - TEST;ROIParameter;ROI X 2;520;2048;0
STXXX - TEST;ROIParameter;ROI Y 1;1300;2048;0
STXXX - TEST;ROIParameter;ROI Y 2;1600;2048;0
STXXX - TEST;ROIParameter;Colore ROI;255;255;0
STXXX - TEST;ROIParameter;Colore riempimento ROI;0;1;0
STXXX - TEST;ROIParameter;Visualizzazione ROI;0;1;0
