Station name;Parameter section;Parameter name;Value;Min Value;Max Value
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopBlobMaxArea;1000;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopColorMin;0;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopColorMax;0;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayMin;-1;255;0
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayMax;-1;255;0
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayRelative;-1;10000;-1
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopRay;50;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleFlipOffWidthMin;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleFlipOffWidthMax;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleHeightMin;146;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleHeightMax;186;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveWidthMin;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveWidthMax;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveHeightMin;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveHeightMax;296;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopGrayMin;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopGrayMax;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopAreaMin;0;;
ST0 - CAM0 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopAreaMax;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobHighValue;50;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobInArea;1;1;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobIsBorderOFF;1;1;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobMask;1;1;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobOperationType;4;8;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeFillGap;5;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeMinLen;1;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeSmooth;60;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipFilterLen;15;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipFilterSigma;5;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutBitDepth;8;32;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutEndValue;255;255;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutStartValue;0;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipOrientation;1;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlFastEdge;0;1;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlIDraw;1;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlInArea;1;1;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlMaskInTollerance;10;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGToolTagType;0;10000;0
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffBinarizationBounding;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffGridSquareSize;5;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffGridType;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveBinarizationBounding;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveGridSquareSize;5;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveGridType;1;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopBinarizationBounding;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMin;-1;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMax;-1;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$backgroundType;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$orientation;0;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;TIP shape dxf;;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffLearning;;;
ST0 - CAM0 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveLearning;;;
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI ID;0;8;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start X;204;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End X;819;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start Y;153;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End Y;614;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI ID;1;100;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start X;20;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End X;419;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start Y;20;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End Y;119;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI ID;2;100;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start X;30;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End X;379;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start Y;30;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End Y;179;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI ID;3;100;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start X;10;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End X;309;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start Y;10;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End Y;59;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI ID;4;100;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start X;250;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End X;0;1023;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI Start Y;510;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI End Y;0;767;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM0 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Number of frames;0;100;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Exposure time [us];1000;10000;1
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Gain;0;1023;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;$strobeEnable;0;1;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Strobe pulse width [us];1000;10000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Acquisition delay [us];0;1000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Blue gain;250;1000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Red gain;250;1000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Green gain;250;1000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Strobe pin out;1;1000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;Trigger input;0;1000;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;A.O.I. Enable;1;1;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;A.O.I. X Start;0;1023;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;A.O.I. Y Start;0;767;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;A.O.I. X Width;0;1024;0
ST0 - CAM1 - TIP CONTROL;AcquisitionParameter;A.O.I. Y Width;0;768;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;M12 Inspection analysis;0;5;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;Result on Display Enabled;5;10;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;On/Off Draw Ring;0;1;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$enableHead;0;1;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleFlipOffInspectionType;1;4;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleSleeveInspectionType;4;4;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleWeldingInspectionType;1;1;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleTopDetect;0;1;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleTopInspectionType;0;4;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGColorConversionChannel;3;8;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleFlipOffPresent;1;2;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$debugPrint;1;1;0
ST0 - CAM1 - TIP CONTROL;FeaturesEnableParameter;$logImages;0;1;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;LowValue BinBlob;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;MinArea BinBlob;500;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;LUT High;200;255;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;LUT Low;0;255;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Rings Contrast thr;0;255;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Ring Height;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Ring 1 HUE;0;10000;-10000
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Ring 2 HUE;0;10000;-10000
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Ring 3 HUE;0;10000;-10000
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;EdgeSum Threshold;10;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;TIP Edge Tol;10;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;BinBlob BlobAreaMin;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;BinBlob BlobAreaMax;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;BinBlob Max Blobs;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;BinBlob Max Blobs;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;BinBlob Sum Blobs AreaMax;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;BinBlob Sum Blobs AreaMax;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRTipControlIntegralSumMin;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;TipControl Integral SumMax;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRTipControlMaxAngularDeviationMin;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Max Angle Deviation;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRTipControlMaxDistanceFromModelMin;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;TipControl Max Distance from Model;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Min Tip Height;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Max Tip Height;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingNumberOfRingsMin;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;Number rings;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing1Min;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing1Max;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing2Min;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing2Max;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing3Min;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing3Max;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$time;20;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffBadBoxArea;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffBlobMinArea;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffBlobMaxArea;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGrayMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGrayMax;40;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGrayRelative;-1;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGridSensibility;2;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveBadBoxArea;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveBlobMinArea;10;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveBlobMaxArea;5000;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGrayMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGrayMax;100;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGrayRelative;50;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGridSensibility;2;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleWeldingSensibility;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopBlobMinArea;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopBlobMaxArea;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopColorMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopColorMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayMin;-1;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayMax;-1;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayRelative;-1;255;-1
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopRay;50;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleFlipOffWidthMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleFlipOffWidthMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleHeightMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleHeightMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveWidthMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveWidthMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveHeightMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveHeightMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopGrayMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopGrayMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopAreaMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopAreaMax;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobHighValue;50;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobInArea;1;1;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobIsBorderOFF;1;1;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobMask;1;1;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobOperationType;4;8;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeFillGap;5;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeMinLen;1;10000;0
